centroide,CoordX,CoordY,S1-III,S1-IV,TS(TL),TS(TC),M1.2,M1.1,G1.1,G1.2,A1.1,A1.2,TL,P,TS(S2)IV,TS(S2)III,TS(S2)V,S1-V,CN,S1-VII,M2.1,M2.2,TS(S2)VI
m-FArA100-35_2,5450415.673,6346207.296,,,,,,,,,,,,-35,,,,,,,,,
m-FArA100-30_1,5489032.774,6349498.351,,,,,,,,,,,,,,,,,-16,,,,
m-FArL100-35_1,5568554.471,6303644.209,,,,,,,,,,,,-40,,,,,,,,,
m-FArL50-35_1,5551893.033,6352410.953,,,,,,,,,,,,-45,,,,,,,,,
m-FArL50-35_2,5520909.028,6404889.313,,,,,,,,,,,,-38,,,,,,,,,
m-FArL50-40_1,5553239.713,6482005.455,,,,,,,,,,,,,,,,,-26,,,,
m-FArL80-35_2,5656259.599,6595087.445,,,,,,,,,,,,,,,,,-31,,,,
m-FArL80-40_2,5632092.979,6655018.386,,,,,,,,,,,,,,,,,-33,,,,
m-FL50-40_9,5641811.159,6567666.304,,,,,,,,,,,,,,,,,7,,,,
m-FL50-35_6,5568872.065,6332862.675,,,,,,,,,,,,-44,,,,,,,,,
m-FL50-45_5,5587312.266,6594333.048,,,,,,,,,,,,,,,,,-30,,,,
m-FL50-45_2,5510086.418,6494728.933,,,,,,,,,,,,,,,,,-36,,,,
m-FL50-45_3,5610603.232,6590500.537,,,,,,,,,,,,,,,,,-30,,,,
m-FL50-45_4,5557800.628,6501382.757,,,,,,,,,,,,,,,,,-17,,,,
m-FL80-35_5,5556263.572,6634013.382,,,,,,,,,,,,,,,,,17,,,,
A100-30_8,5668057.23,6458130.256,,,,,-13,,,,,,,-30,,,,-21,,,-26,,-22
A100-30_13,5682881.372,6495183.532,,,,,31,,,,,,,-2,,,,16,,,3,,8
A100-30_11,5662059.492,6345444.349,,,,,-2,,,,,,,-24,,,,-13,,,-20,,-16
AF80-35_4,5661537.138,6433633.206,,,,,-9,,,,,,,-29,,,,-18,,,-26,,-22
AF80-35_5,5661537.138,6433633.206,,,,,-9,,,,,,,-29,,,,-18,,,-26,,-22
FArL50-45_18,5648126.547,6388138.461,,,,,-12,,,,,,,-46,,,,-28,,,-42,,-36
AF80-35_7,5679055.293,6559997.59,,,,,33,,,,,,,-3,,,,15,,,-1,,4
FArL50-45_5,5649549.411,6579436.145,,,,,19,,,,,,,,,,,-3,1,,-24,,-17
FArL50-45_3,5642391.771,6455318.569,,,,,-36,,,,,,,-59,,,,-48,,,-56,,-52
FArL50-45_9,5617958.332,6479952.718,,,,,-30,,,,,,,-57,,,,-45,,,-54,,-49
FArL50-45_10,5617958.332,6479952.718,,,,,-30,,,,,,,-57,,,,-45,,,-54,,-49
FArL50-45_15,5649423.15,6433858.386,,,,,-31,,,,,,,-57,,,,-43,,,-53,,-49
FArL50-45_11,5617958.332,6479952.718,,,,,-30,,,,,,,-57,,,,-45,,,-54,,-49
FArL50-45_19,5648126.547,6388138.461,,,,,-12,,,,,,,-46,,,,-28,,,-42,,-36
FArL50-45_12,5617958.332,6479952.718,,,,,-30,,,,,,,-57,,,,-45,,,-54,,-49
FArL50-45_21,5611843.23,6368397.199,,,,,-19,,,,,,,-51,,,,-36,,,-47,,-42
FArL50-45_13,5617958.332,6479952.718,,,,,-30,,,,,,,-57,,,,-45,,,-54,,-49
FL80-40_25,5620959.012,6416954.827,,,,,-14,,,,,,,-39,,,,-23,,,-27,,-21
FL80-40_21,5536975.25,6596744.56,,,,,22,,,,,,,,,,,12,16,,7,,14
FL80-55_2,5484332.9,6477637.591,,,,,-27,,,,,,,,,,,-35,-32,,-37,,-32
m-FArL80-35_3,5656259.599,6595087.445,,,,,,,,,,,,,,,,,-31,,,,
m-FL50-40_10,5641811.159,6567666.304,,,,,,,,,,,,,,,,,7,,,,
AF100-15_2,5435037.544,7314470.169,,,,,,,,,77,81,,,,,,,92,84,84,100,
AF100-30_3,5290418.302,7436908.594,,,,,,,,,59,59,,,,,,,68,59,58,69,
F30-35_1,5648238.712,7223082.564,,,,,,,,,-26,-28,,,,,,,-4,-28,-27,9,
F30-30_1,5438293.258,7329811.811,,,,,,,,,147,144,,,,,,,167,145,140,169,
FL100-40_16,5608134.102,7147517.906,,,,,,,,,-20,-19,,,,,,,-6,-3,3,28,
FL100-40_17,5578290.906,7093009.369,,,,,,,,,-21,-19,,,,,,,-8,-4,2,26,
FL100-40_6,5500485.429,7258931.819,,,,,,,,,63,64,,,,,,,81,81,85,102,
FL100-40_7,5515515.605,7157636.076,,,,,,,,,-16,-14,,,,,,,-1,2,7,33,
FL30-45_1,5667537.283,7147455.566,,,,,,,,,-27,-29,,,,,,,-10,-29,-29,0,
FL30-45_2,5583572.409,7124197.635,,,,,,,,,-7,-9,,,,,,,14,-10,-11,23,
FL30-40_1,5468563.759,7259725.494,,,,,,,,,114,112,,,,,,,126,113,109,127,
FL30-40_8,5634039.872,7067673.359,,,,,,,,,-16,-17,,,,,,,5,-18,-18,16,
FL30-40_2,5561703.342,7154246.424,,,,,,,,,-3,-6,,,,,,,20,-7,-7,28,
FL30-40_3,5292442.837,7435500.106,,,,,,,,,58,56,,,,,,,73,56,52,73,
FL30-40_5,5268447.724,7493105.808,,,,,,,,,18,18,,,,,,,41,18,16,43,
FL30-40_9,5647060.99,7184449.979,,,,,,,,,-19,-21,,,,,,,1,-22,-21,12,
FL30-40_6,5434734.746,7296074.084,,,,,,,,,114,112,,,,,,,126,112,108,126,
FL30-40_7,5579898.839,7228182.018,,,,,,,,,-8,-10,,,,,,,15,-11,-11,25,
FL50-40_23,5613497.483,7150007.219,,,,,,,,,-18,-18,,,,,,,1,-13,-10,22,
FL50-45_11,5568029.23,7133289.236,,,,,,,,,-14,-15,,,,,,,5,-9,-6,26,
FL50-35_1,5365837.862,7299380.824,,,,,,,,,71,73,,,,,,,92,76,77,100,
FL50-35_3,5296289.024,7369406.305,,,,,,,,,90,89,,,,,,,102,89,86,103,
FL50-40_22,5657772.422,7189458.071,,,,,,,,,-29,-30,,,,,,,-9,-23,-18,14,
FL50-40_2,5548202.629,7283393.495,,,,,,,,,103,102,,,,,,,115,104,103,119,
FL50-40_3,5559213.658,7169538.906,,,,,,,,,-12,-13,,,,,,,8,-8,-5,27,
FL50-30_1,5319100.923,7366213.741,,,,,,,,,94,93,,,,,,,109,93,91,111,
m-FL30-45_2,5641633.862,7217538.237,,,,,,,,,,,,,,,,,9,,,,
m-FL30-40_3,5542713.482,7304803.733,,,,,,,,,,,,,,,,,126,,,,
m-FL30-45_1,5561463.701,7175638.394,,,,,,,,,,,,,,,,,18,,,,
m-FL30-40_1,5425820.784,7267248.732,,,,,,,,,,,,,,,,,126,,,,
m-FL30-40_2,5526328.368,7147885.652,,,,,,,,,,,,,,,,,28,,,,
m-FL50-40_1,5699311.714,7112096.693,,,,,,,,,,,,,,,,,-25,,,,
FL30-40_4,5292442.837,7435500.106,,,,,,,,,58,56,,,,,,,73,56,52,73,
FL50-35_4,5296289.024,7369406.305,,,,,,,,,90,89,,,,,,,102,89,86,103,
FL50-35_5,5296289.024,7369406.305,,,,,,,,,90,89,,,,,,,102,89,86,103,
FL50-35_6,5296289.024,7369406.305,,,,,,,,,90,89,,,,,,,102,89,86,103,
FL50-35_7,5296289.024,7369406.305,,,,,,,,,90,89,,,,,,,102,89,86,103,
FL50-30_2,5319100.923,7366213.741,,,,,,,,,94,93,,,,,,,109,93,91,111,
A100-15_6,4972269.273,7319893.417,,,,,,,,,,,,,,,,,49,36,37,45,
F100-55_38,5029209.207,7278976.19,,,,,,,,,,,,,,,,,22,21,14,46,
F100-55_18,5005822.871,7358810.912,,,,,,,,,,,,,,,,,32,30,23,55,
FA100-55_1,4990714.36,7401804.601,,,,,,,,,,,,,,,,,25,19,14,42,
FAr100-45_6,4992158.101,7303911.113,,,,,,,,,,,,,,,,,34,31,25,56,
FAr100-40_15,4957208.982,7316341.639,,,,,,,,,,,,,,,,,38,35,28,62,
m-A100-45_3,4905244.523,7475830.504,,,,,,,,,,,,,,,,,64,,,,
m-A100-30_13,5034517.385,7353723.888,,,,,,,,,,,,,,,,,49,,,,
m-A100-40_1,4920802,7395033.708,,,,,,,,,,,,,,,,,47,,,,
m-A100-30_12,4897361.661,7483903.096,,,,,,,,,,,,,,,,,64,,,,
m-A80-30_5,4894703.265,7497720.092,,,,,,,,,,,,,,,,,61,,,,
m-A80-45_1,4974268.593,7426737.421,,,,,,,,,,,,,,,,,43,,,,
m-A80-30_1,4917450.185,7526872.984,,,,,,,,,,,,,,,,,57,,,,
m-AF80-35_1,4832498.559,7362846.488,,,,,,,,,,,,,,,,,51,,,,
m-AF80-35_2,4872396.418,7451583.556,,,,,,,,,,,,,,,,,67,,,,
m-FA100-75_5,4880145.564,7463980.086,,,,,,,,,,,,,,,,,69,,,,
m-FA100-75_2,4970193.413,7442137.113,,,,,,,,,,,,,,,,,18,,,,
m-FA80-35_1,4813040.694,7384514.58,,,,,,,,,,,,,,,,,40,,,,
m-FA80-35_2,4890562.415,7450487.875,,,,,,,,,,,,,,,,,76,,,,
m-FA80-35_3,4893783.855,7520487.459,,,,,,,,,,,,,,,,,62,,,,
m-FL100-35_9,4968882.292,7289452.106,,,,,,,,,,,,,,,,,35,,,,
m-FL100-55_2,4984066.467,7352259.824,,,,,,,,,,,,,,,,,31,,,,
m-FL100-55_3,5034316.825,7380447.544,,,,,,,,,,,,,,,,,21,,,,
F100-55_39,5029209.207,7278976.19,,,,,,,,,,,,,,,,,22,21,14,46,
A100-30_14,5159731.827,5766710.87,,-13,,,-13,-8,-5,-16,,,,,1,,,,-1,,-12,,
A100-30_3,5086288.522,5863389.589,,-11,,,-11,-7,-4,-15,,,,,0,,,,1,,-11,,
A100-30_15,5197914.307,5712528.928,-8,,,,-7,-5,-4,-16,,,,,,,,,5,,,,
A100-30_2,5017678.833,5890103.981,,22,,,23,28,31,18,,,,,31,,,,36,,22,,
A50-30_1,4795421.475,5983839.351,,,,,,,,,,,,,,,,,-28,,,,
F100-35_5,5141117.578,5773198.3,,-29,,,-32,-30,-27,-35,,,,,-1,,,,-20,,-24,,
F100-35_3,5080867.272,5835887.134,,-27,,,-30,-29,-26,-33,,,,,1,,,,-18,,-22,,
F100-50_1,5117194.994,5742328.831,-22,,,,-28,-30,-28,-33,,,,,,,,,-18,,,,
F100-35_4,5007331.41,5872974.634,,,,,,,,,,,,-10,,,,,,,,,
F100-35_32,4890601.15,5732046.725,,,,,,,,,,,,,,,,,-69,,,,
FA100-35_4,5176310.121,5807119.618,,-22,,,-24,-22,-19,-27,,,,,0,,,,-12,,-18,,
FA100-35_6,5022209.618,5812245.491,,,,,,,,,,,,,,,,,-15,,,,
FA100-35_5,5176814.738,5681068.634,-24,,,,-27,-27,-26,-34,,,,,,,,,-14,,,,
FA100-35_7,5134693.644,6000129.73,,-20,,,-22,-19,-16,-26,,,,-28,0,,,,,,-16,,
FA100-35_12,5139894.162,5811691.914,,-25,,,-27,-25,-23,-30,,,,,-2,,,,-16,,-21,,
FA100-35_13,5069177.484,5882576.745,,-21,,,-23,-20,-17,-27,,,,,-1,,,,-9,,-18,,
FA100-30_10,5170750.904,6026164.766,,-27,,,-29,-25,-23,-33,,,,-35,-10,,,,,,-24,,
FA100-35_8,5054463.879,6049296.62,,10,,,8,12,15,3,,,,,28,,,,25,,13,,
FA100-35_9,5138154.217,5730848.508,-16,,,,-19,-18,-18,-27,,,,,,,,,-4,,,,
FA100-35_10,5082902.007,5940620.613,,-18,,,-19,-15,-12,-24,,,,,2,,,,-2,,-14,,
FA100-35_11,4979040.612,5987259.876,,6,,,4,7,9,-1,,,,,25,,,,18,,10,,
FA30-35_3,5191923.986,5865308.892,,-4,,,-3,4,12,-5,,,,,-7,,,,5,,-10,,
m-A100-30_11,4918169.212,5769451.04,,,,,,,,,,,,,,,,,-44,,,,
m-A100-30_2,5027764.1,5801050.596,,,,,,,,,,,,,,,,,5,,,,
m-A100-30_24,4796049.598,5829576.461,,,,,,,,,,,,,,,,,-42,,,,
m-A100-30_14,5033499.068,5709797.793,,,,,,,,,,,,,,,,,-19,,,,
m-A100-15_8,4859748.283,5968392.126,,,,,,,,,,,,,,,,,21,,,,
m-A100-30_1,4941123.42,5969112.423,,,,,,,,,,,,17,,,,,,,,,
m-A50-15_1,4875457.774,5753911.694,,,,,,,,,,,,,,,,,-45,,,,
m-A50-30_1,4813695.563,5822221.582,,,,,,,,,,,,,,,,,-45,,,,
m-A50-30_4,5013104.405,5704974.957,,,,,,,,,,,,,,,,,-18,,,,
m-A50-30_2,4852680.087,5827281.989,,,,,,,,,,,,,,,,,-45,,,,
m-FA100-35_8,4848570.686,5927406.649,,,,,,,,,,,,,,,,,-23,,,,
m-FA100-35_4,5120353.36,5753227.639,,,,,,,,,,,,,,,,,-18,,,,
m-FA100-35_16,4825451.28,5848449.187,,,,,,,,,,,,,,,,,-58,,,,
m-FA100-35_5,5071423.383,5733442.257,,,,,,,,,,,,,,,,,-15,,,,
F100-35_6,4926535.436,6620434.362,,,,,,,,,,,,,,,,,-21,,,,
F100-35_8,4846859.087,6546065.785,,,,,,,,,,,,,,,,,1,,,,
F100-35_20,4774891.428,6611646.703,,,,,,,,,,,,,,,,,-1,,,,
F100-35_10,4855036.403,6695338.147,,,,,,,,,,,,,,,,,-25,,,,
m-A100-15_1,4883030.657,6580243.542,,,,,,,,,,,,,,,,,1,,,,
m-A100-15_14,4762623.401,6711929.49,,,,,,,,,,,,,,,,,-11,,,,
m-A100-15_15,4624004.98,6781809.032,,,,,,,,,,,,,,,,,-13,,,,
m-A100-15_4,4831805.274,6765664.067,,,,,,,,,,,,,,,,,-7,,,,
m-F100-35_16,4770779.035,6691440.12,,,,,,,,,,,,,,,,,-37,,,,
m-F100-35_10,4839761.538,6807667.168,,,,,,,,,,,,,,,,,-34,,,,
m-F100-35_11,4749087.331,6826933.082,,,,,,,,,,,,,,,,,-18,,,,
m-F100-35_1,4923681.215,6735177.115,,,,,,,,,,,,,,,,,-17,,,,
m-F100-35_2,4885857.095,6675105.258,,,,,,,,,,,,,,,,,-30,,,,
m-F100-35_13,4784293.155,6599198.07,,,,,,,,,,,,,,,,,-1,,,,
F100-35_7,4926535.436,6620434.362,,,,,,,,,,,,,,,,,-21,,,,
F100-35_11,4855036.403,6695338.147,,,,,,,,,,,,,,,,,-25,,,,
F100-35_9,4846859.087,6546065.785,,,,,,,,,,,,,,,,,1,,,,
F100-35_12,4855036.403,6695338.147,,,,,,,,,,,,,,,,,-25,,,,
m-F100-35_12,4749087.331,6826933.082,,,,,,,,,,,,,,,,,-18,,,,
A100-30_30,4722956.836,6018245.873,,,,,,,,,,,,,,,,,-29,,,,
A100-30_17,4685427.88,6205789.901,,,,,,,,,,,,,,,,,-30,,,,
A100-15_2,4821643.606,6264087.663,,,,,,,,,,,,,,,,,7,,,,
A100-30_18,4779597.757,6310701.442,,,,,,,,,,,,,,,,,-32,,,,
A100-30_21,4816340.207,6146728.031,,,,,,,,,,,,,,,,,-28,,,,
F100-30_6,4697624.047,6381132.87,,,,,,,,,,,,,,,,,-65,,,,
F100-30_14,4670069.48,6054110.122,,,,,,,,,,,,,,,,,-54,,,,
F100-35_21,4795508.672,6364567.082,,,,,,,,,,,,,,,,,-38,,,,
F100-35_33,4639856.469,6004580.188,,,,,,,,,,,,,,,,,-56,,,,
F100-35_34,4678582.47,6296490.698,,,,,,,,,,,,,,,,,-59,,,,
F100-35_18,4656586.133,6201287.174,,,,,,,,,,,,,,,,,-55,,,,
FA100-35_21,4717855.413,6122350.907,,,,,,,,,,,,,,,,,-39,,,,
FA50-40_1,4633581.491,6282214.855,,,,,,,,,,,,,,,,,-51,,,,
FA70-40_2,4677405.82,6296048.741,,,,,,,,,,,,,,,,,-53,,,,
FL100-35_32,4624345.097,5956531.039,,,,,,,,,,,,,,,,,-49,,,,
m-A100-40_2,4649255.212,5973302.517,,,,,,,,,,,,,,,,,-31,,,,
m-A100-15_9,4660737.612,6313634.28,,,,,,,,,,,,,,,,,-38,,,,
m-A100-15_5,4616088.988,6373270.667,,,,,,,,,,,,,,,,,-43,,,,
m-A100-30_8,4637154.751,6098490.664,,,,,,,,,,,,,,,,,-30,,,,
m-A100-30_9,4638543.679,6222594.022,,,,,,,,,,,,,,,,,-31,,,,
m-A100-30_10,4644599.849,6384853.949,,,,,,,,,,,,,,,,,-42,,,,
m-A50-30_5,4748279.704,5885405.628,,,,,,,,,,,,,,,,,-31,,,,
m-A50-30_3,4669732.509,6106831.195,,,,,,,,,,,,,,,,,-35,,,,
m-AF30-30_1,4690913.421,5852837.437,,,,,,,,,,,,,,,,,-32,,,,
m-F100-40_1,4663226.959,6356469.991,,,,,,,,,,,,,,,,,-66,,,,
m-F100-30_4,4656376.428,6047970.418,,,,,,,,,,,,,,,,,-57,,,,
m-F100-30_2,4696522.909,6357756.923,,,,,,,,,,,,,,,,,-64,,,,
m-F100-35_14,4731391.205,6348039.47,,,,,,,,,,,,,,,,,-58,,,,
m-F100-35_3,4702001.888,6251674.396,,,,,,,,,,,,,,,,,-55,,,,
m-F100-35_4,4745401.417,6205971.571,,,,,,,,,,,,,,,,,-55,,,,
m-F100-35_5,4676880.083,6371501.209,,,,,,,,,,,,,,,,,-65,,,,
m-A100-15_10,4660737.612,6313634.28,,,,,,,,,,,,,,,,,-38,,,,
Ar100-55_1,5961388.111,6906152.986,,,,,58,,,,,,,,,,,,56,38,42,,
Ar100-55_2,5928578.332,6916237.755,,,,,60,,,,,,,,,,,,58,40,44,,
Ar100-55_3,5928578.332,6916237.755,,,,,60,,,,,,,,,,,,58,40,44,,
F100-35_35,5135294.345,5676045.3,-27,,,,-32,-34,-33,-38,,,,,,,,,-21,,,,
FA100-35_48,5243322.235,5479233.01,-45,,,,-47,-47,-47,-49,,,,,,,,,-42,,,,
A100-30_22,5100215.403,7440190.006,,,,,,,,,,,,,,,,,49,40,39,49,
A100-15_4,5211823.85,7408145.818,,,,,,,,,,,,,,,,,78,69,72,74,
A100-40_1,4944264.738,7240030.654,,,,,,,,,,,,,,,,,53,46,49,49,
A100-30_19,5107499.469,7446980.483,,,,,,,,,,,,,,,,,46,35,35,47,
A80-30_1,5049288.253,7277386.639,,,,,,,,,,,,,,,,,45,27,29,40,
A80-30_2,5051674.606,7164579.416,,,,,,,,,,,,,,,,,70,59,62,64,
A80-30_7,5051856.219,7386956.947,,,,,,,,,,,,,,,,,47,35,36,45,
A80-15_22,5178006.052,7276754.036,,,,,,,,,,,,,,,,,80,70,73,74,
A80-30_8,4944065.679,7234117.627,,,,,,,,,,,,,,,,,49,42,45,45,
A80-15_20,5225479.978,7504632.648,,,,,,,,,,,,,,,,,46,34,35,42,
AF100-65_2,4974594.542,7151932.318,,,,,,,,,,,,,,,,,68,59,62,64,
AF100-65_1,5002998.906,7431495.345,,,,,,,,,,,,,,,,,43,32,30,47,
AF80-55_1,4916027.897,7233445.715,,,,,,,,,,,,,,,,,50,42,44,45,
F100-55_19,5059614.077,7150978.651,,,,,,,,,,,,,,,,,89,76,77,87,
F100-55_27,5074689.66,7404504.674,,,,,,,,,,,,,,,,,28,26,21,49,
F100-40_23,5123134.472,7292168.762,,,,,,,,,,,,,,,,,17,20,12,45,
F100-55_28,4955643.063,7186483.274,,,,,,,,,,,,,,,,,59,55,49,71,
F100-55_7,5145458.004,7503070.72,,,,,,,,,,,,,,,,,25,22,17,47,
F100-30_7,5122926.795,7167309.24,,,,,,,,,,,,,,,,,90,81,81,95,
F100-30_9,5197186.289,7295003.033,,,,,,,,,,,,,,,,,100,93,92,104,
F100-30_12,5168859.378,7442516.593,,,,,,,,,,,,,,,,,19,16,11,40,
F80-50_1,4943219.51,7227385.9,,,,,,,,,,,,,,,,,80,66,69,74,
FA100-55_2,5011871.262,7266913.729,,,,,,,,,,,,,,,,,35,27,22,46,
FAr100-45_1,5086671.296,7387174.433,,,,,,,,,,,,,,,,,24,22,16,46,
FAr100-40_16,5162801.491,7305454.457,,,,,,,,,,,,,,,,,94,87,83,102,
FAr100-65_1,4947757.677,7254926.45,,,,,,,,,,,,,,,,,85,73,74,81,
FAr100-40_9,5180739.592,7458775.871,,,,,,,,,,,,,,,,,32,27,21,55,
FL100-45_1,4955691.275,7235760.688,,,,,,,,,,,,,,,,,69,59,61,68,
m-A100-45_2,4880802.944,7377780.204,,,,,,,,,,,,,,,,,47,,,,
m-A100-15_11,5029408.661,7147473.668,,,,,,,,,,,,,,,,,67,,,,
m-A100-15_6,5084280.978,7379535.599,,,,,,,,,,,,,,,,,45,,,,
m-A100-15_7,4799034.863,7225327.519,,,,,,,,,,,,,,,,,50,,,,
m-A80-30_2,4873542.55,7372245.98,,,,,,,,,,,,,,,,,45,,,,
m-A80-30_7,4905382.305,7116920.868,,,,,,,,,,,,,,,,,72,,,,
m-A80-45_2,4827953.362,7207336.877,,,,,,,,,,,,,,,,,47,,,,
m-A80-45_3,4883399.048,7340554.388,,,,,,,,,,,,,,,,,45,,,,
m-A80-30_4,4829599.651,7263013.944,,,,,,,,,,,,,,,,,47,,,,
m-AF100-65_1,5007177.814,7519183.968,,,,,,,,,,,,,,,,,68,,,,
m-AF100-65_2,5010804.327,7506313.72,,,,,,,,,,,,,,,,,35,,,,
m-AF80-35_3,4902506.982,7128910.41,,,,,,,,,,,,,,,,,48,,,,
m-AF80-55_3,4862641.328,7080490.626,,,,,,,,,,,,,,,,,51,,,,
m-F40-35_1,5059668.378,7171435.986,,,,,,,,,,,,,,,,,104,,,,
m-FA100-75_3,4857107.086,7358470.498,,,,,,,,,,,,,,,,,35,,,,
m-FA100-65_2,4791508.965,7221336.834,,,,,,,,,,,,,,,,,50,,,,
m-FA70-45_1,5255816.138,7440695.269,,,,,,,,,,,,,,,,,88,,,,
m-FA70-40_1,5233321.866,7488437.459,,,,,,,,,,,,,,,,,46,,,,
m-FA70-35_1,4731857.676,7247424.803,,,,,,,,,,,,,,,,,51,,,,
m-FL100-55_4,4993487.665,7267190.08,,,,,,,,,,,,,,,,,32,,,,
m-FL100-55_5,5023297.005,7232133.611,,,,,,,,,,,,,,,,,81,,,,
m-FL100-55_7,5021615.453,7466723.529,,,,,,,,,,,,,,,,,23,,,,
m-FL100-55_6,4942673.214,7262206.36,,,,,,,,,,,,,,,,,66,,,,
m-FL100-55_8,5091299.624,7503988.36,,,,,,,,,,,,,,,,,32,,,,
m-FL60-35_7,5189892.426,7362909.302,,,,,,,,,,,,,,,,,97,,,,
F100-55_20,5059614.077,7150978.651,,,,,,,,,,,,,,,,,89,76,77,87,
A80-30_3,5051674.606,7164579.416,,,,,,,,,,,,,,,,,70,59,62,64,
A80-30_4,5051674.606,7164579.416,,,,,,,,,,,,,,,,,70,59,62,64,
F100-55_21,5059614.077,7150978.651,,,,,,,,,,,,,,,,,89,76,77,87,
A80-30_5,5051674.606,7164579.416,,,,,,,,,,,,,,,,,70,59,62,64,
F100-55_29,4955643.063,7186483.274,,,,,,,,,,,,,,,,,59,55,49,71,
A80-30_6,5051674.606,7164579.416,,,,,,,,,,,,,,,,,70,59,62,64,
A80-15_23,5178006.052,7276754.036,,,,,,,,,,,,,,,,,80,70,73,74,
F100-55_22,5059614.077,7150978.651,,,,,,,,,,,,,,,,,89,76,77,87,
A80-15_24,5178006.052,7276754.036,,,,,,,,,,,,,,,,,80,70,73,74,
F100-30_8,5122926.795,7167309.24,,,,,,,,,,,,,,,,,90,81,81,95,
A80-15_25,5178006.052,7276754.036,,,,,,,,,,,,,,,,,80,70,73,74,
F100-30_10,5197186.289,7295003.033,,,,,,,,,,,,,,,,,100,93,92,104,
A80-15_26,5178006.052,7276754.036,,,,,,,,,,,,,,,,,80,70,73,74,
A80-15_27,5178006.052,7276754.036,,,,,,,,,,,,,,,,,80,70,73,74,
A80-15_28,5178006.052,7276754.036,,,,,,,,,,,,,,,,,80,70,73,74,
FAr100-40_17,5162801.491,7305454.457,,,,,,,,,,,,,,,,,94,87,83,102,
A80-15_29,5178006.052,7276754.036,,,,,,,,,,,,,,,,,80,70,73,74,
A80-15_30,5178006.052,7276754.036,,,,,,,,,,,,,,,,,80,70,73,74,
F100-55_23,5059614.077,7150978.651,,,,,,,,,,,,,,,,,89,76,77,87,
F100-55_24,5059614.077,7150978.651,,,,,,,,,,,,,,,,,89,76,77,87,
F100-55_25,5059614.077,7150978.651,,,,,,,,,,,,,,,,,89,76,77,87,
F100-30_11,5197186.289,7295003.033,,,,,,,,,,,,,,,,,100,93,92,104,
FAr100-40_10,5180739.592,7458775.871,,,,,,,,,,,,,,,,,32,27,21,55,
m-A80-30_3,4873542.55,7372245.98,,,,,,,,,,,,,,,,,45,,,,
m-FA100-75_4,4857107.086,7358470.498,,,,,,,,,,,,,,,,,35,,,,
F100-55_26,5059614.077,7150978.651,,,,,,,,,,,,,,,,,89,76,77,87,
A100-30_16,4773079.83,6458643.353,,,,,,,,,,,,,,,,,-43,,,,
F100-35_37,4689794.647,6408150.831,,,,,,,,,,,,,,,,,-68,,,,
F100-35_19,4731025.719,6459835.557,,,,,,,,,,,,,,,,,-67,,,,
m-A100-30_22,4840543.538,6480625.697,,,,,,,,,,,,,,,,,6,,,,
m-A100-30_6,4760243.678,6460146.332,,,,,,,,,,,,,,,,,-42,,,,
m-F100-30_5,4715761.508,6418583.635,,,,,,,,,,,,,,,,,-67,,,,
m-F100-35_17,4647107.429,6603236.761,,,,,,,,,,,,,,,,,-59,,,,
m-F100-35_6,4723008.843,6549615.381,,,,,,,,,,,,,,,,,-71,,,,
m-F100-35_8,4620739.011,6448809.486,,,,,,,,,,,,,,,,,-68,,,,
m-FA100-35_15,4788478.42,6414478.765,,,,,,,,,,,,,,,,,-59,,,,
m-A100-30_7,4760243.678,6460146.332,,,,,,,,,,,,,,,,,-42,,,,
m-F100-35_7,4723008.843,6549615.381,,,,,,,,,,,,,,,,,-71,,,,
A100-30_6,5002020.498,6091360.638,,,,,,53,51,,,,,,,,,39,45,,29,,
A100-30_4,4974791.319,6047721.776,,,,,,50,48,,,,,24,,,,36,,,27,,
A100-30_5,4994445.306,6188725.382,,,,,,57,58,,,,,32,,,,49,,,35,,
F100-35_13,4887692.692,6323957.822,,,,,,-11,-15,,,,,,,,,-22,-14,,-25,,
F100-35_14,4938328.72,6408752.711,,,,,,33,26,,,,,,,,,17,31,,18,,
F100-50_3,4994696.21,6074959.513,,,,,,29,24,,,,,,,,,15,25,,15,,
F100-35_38,4948109.109,6303270.774,,,,,,5,0,,,,,,,,,-9,1,,-14,,
F100-50_4,4995234.613,6031385.747,,,,,,19,14,,,,,,,,,6,16,,8,,
F100-50_2,5009922.022,6317361.124,,,,,,36,30,,,,,,,,,18,31,,16,,
FA100-35_14,4904847.792,6181718.863,,,,,,3,0,,,,,,,,,-9,-2,,-16,,
FA100-35_15,4964073.258,6436560.848,,,,,,-5,-9,,,,,,,,,-19,-7,,-21,,
FA100-35_16,4902562.009,6278312.992,,,,,,0,-3,,,,,,,,,-11,-4,,-16,,
FA100-50_17,5009833.379,6377595.134,,,,,,33,28,,,,,,,,,16,30,,12,,
FA100-35_49,4991786.734,6257297.703,,,,,,59,61,,,,,34,,,,51,,,38,,
FA100-35_17,5003162.279,6303951.273,,,,,,46,42,,,,,,,,,32,42,,27,,
m-A100-30_5,4920200.054,6421184.977,,,,,,,,,,,,,,,,,36,,,,
m-A100-30_3,4955895.914,6105577.214,,,,,,,,,,,,30,,,,,,,,,
m-A100-30_20,4866974.083,6245679.113,,,,,,,,,,,,,,,,,11,,,,
m-A100-30_4,4954955.252,6173684.962,,,,,,,,,,,,11,,,,,,,,,
m-F100-35_9,4869661.287,6424396.678,,,,,,,,,,,,,,,,,-7,,,,
m-F100-35_15,4881741.401,6255476.671,,,,,,,,,,,,,,,,,-11,,,,
