centroide,CoordX,CoordY,S1-III,S1-IV,TS(TL),TS(TC),M1.2,M1.1,G1.1,G1.2,A1.1,A1.2,TL,P,TS(S2)IV,TS(S2)III,TS(S2)V,S1-V,CN,S1-VII,M2.1,M2.2,TS(S2)VI
m-FAr80-30_7,5707637.288,6928763.689,,,,,,,,,,,,,,,,,5,,,,
m-FArA70-40_1,5630897.488,6954193.236,,,,,,,,,,,,,,,,,-12,,,,
m-FAr80-30_8,5707637.288,6928763.689,,,,,,,,,,,,,,,,,5,,,,
m-FAr80-30_9,5707637.288,6928763.689,,,,,,,,,,,,,,,,,5,,,,
m-FAr80-30_10,5707637.288,6928763.689,,,,,,,,,,,,,,,,,5,,,,
m-FAr80-30_11,5707637.288,6928763.689,,,,,,,,,,,,,,,,,5,,,,
m-F70-35_3,5671142.382,6977253.08,,,,,,,,,,,,,,,,,-7,,,,
AF60-30_5,5569847.998,6693533.465,,,,,-20,-3,-17,,,,,,,,,,-4,-1,7,,
AF90-35_2,5564578.926,6745261.959,,,,,-18,-3,-16,,,,,,,,,,-2,3,10,,
AF90-35_3,5564578.926,6745261.959,,,,,-18,-3,-16,,,,,,,,,,-2,3,10,,
F100-40_21,5555870.497,6660091.301,,,,,-4,20,-1,,,,,,,,,,23,33,42,,
AF100-35_4,5614900.335,6881071.845,,,,,-10,6,-6,,,,,,,,,,5,9,15,,
FA90-35_3,5622969.285,6912905.208,,,,,-22,-4,-19,,,,,,,,,,-3,3,10,,
AF100-35_6,5588194.522,6791206.573,,,,,-15,0,-13,,,,,,,,,,1,6,13,,
AF90-35_4,5564578.926,6745261.959,,,,,-18,-3,-16,,,,,,,,,,-2,3,10,,
AF100-35_7,5588194.522,6791206.573,,,,,-15,0,-13,,,,,,,,,,1,6,13,,
F60-35_7,5602192.029,6820890.476,,,,,-31,-6,-27,,,,,,,,,,-7,1,12,,
Ar100-45_2,5888377.271,6891660.641,,,,,13,35,18,,,,,,,,,,35,41,49,,
m-F60-35_3,5603971.843,6725960.54,,,,,,,,,,,,,,,,,-14,,,,
m-FAr100-45_3,5651555.787,6786949.032,,,,,,,,,,,,,,,,,8,,,,
A100-30_7,5668057.23,6458130.256,,,,,-20,-16,-19,,,,,-20,,,,-18,,,4,,7
A100-30_9,5687576.481,6547857.46,,,,,-17,-13,-16,,,,,-16,,,,-14,,,5,,8
A100-30_10,5662059.492,6345444.349,,,,,-2,2,-1,,,,,-2,,,,0,,,21,,24
A100-30_12,5682881.372,6495183.532,,,,,-18,-14,-17,,,,,-17,,,,-15,,,4,,8
A100-15_5,5579140.037,6304765.07,,,,,-1,3,0,,,,,0,,,,3,,,25,,28
A100-15_7,5584811.508,6267453.068,,,,,-1,3,0,,,,,0,,,,2,,,25,,29
A100-15_8,5513555.381,6357057.474,,,,,-7,-2,-6,,,,,-7,,,,-3,,,18,,22
AF80-35_3,5661537.138,6433633.206,,,,,-18,-14,-17,,,,,-18,,,,-16,,,6,,10
AF80-35_6,5679055.293,6559997.59,,,,,-21,-18,-20,,,,,-20,,,,-19,,,0,,3
AF80-35_8,5578589.555,6348114.375,,,,,-6,-3,-5,,,,,-6,,,,-5,,,17,,20
AF80-35_9,5638685.985,6345031.811,,,,,9,12,10,,,,,9,,,,11,,,31,,34
AF80-35_10,5543206.567,6590076.56,,,,,-15,-9,-12,,,,,,,,,-14,2,,7,,11
AF80-35_11,5469194.108,6489928.686,,,,,-17,-13,-17,,,,,,,,,-14,1,,9,,13
AF80-35_2,5658056.876,6508707.324,,,,,-21,-17,-20,,,,,-20,,,,-19,,,1,,4
FArL50-45_2,5642391.771,6455318.569,,,,,-47,-42,-46,,,,,-47,,,,-44,,,-10,,-4
FArL50-45_4,5649549.411,6579436.145,,,,,-46,-41,-45,,,,,,,,,-42,-23,,-9,,-4
FArL50-45_6,5617852.796,6628495.073,,,,,-52,-48,-51,,,,,,,,,-48,-32,,-18,,-13
FArL50-45_7,5625849.727,6525001.355,,,,,-46,-40,-44,,,,,,,,,-41,-21,,-7,,-1
FArL50-45_8,5617958.332,6479952.718,,,,,-42,-37,-41,,,,,-42,,,,-38,,,-4,,2
FArL50-45_14,5649423.15,6433858.386,,,,,-40,-35,-39,,,,,-40,,,,-36,,,-2,,4
FArL50-45_17,5648126.547,6388138.461,,,,,-28,-23,-27,,,,,-28,,,,-25,,,9,,15
FArL50-45_20,5611843.23,6368397.199,,,,,-19,-14,-18,,,,,-19,,,,-16,,,17,,23
FArL50-45_22,5567817.337,6602054.429,,,,,-31,-24,-30,,,,,,,,,-29,-5,,7,,14
FArL50-45_23,5546976.348,6418066.469,,,,,-42,-39,-43,,,,,-45,,,,-36,,,1,,7
FArL50-45_24,5499917.683,6491473.18,,,,,-42,-39,-43,,,,,,,,,-36,-17,,4,,10
FArL50-45_25,5579173.464,6428229.223,,,,,-41,-35,-39,,,,,-39,,,,-37,,,-3,,3
FArL50-40_1,5491993.447,6389791.408,,,,,-15,-9,-15,,,,,-17,,,,-8,,,31,,38
FArL50-45_16,5586334.563,6482972.438,,,,,-34,-27,-32,,,,,,,,,-31,-9,,6,,12
FArL80-45_9,5650757.671,6599218.671,,,,,-29,-24,-29,,,,,,,,,-22,-4,,10,,15
FArL80-45_10,5618897.906,6640466.655,,,,,-29,-24,-29,,,,,,,,,-22,-4,,10,,15
FArL80-40_3,5635032.931,6531567.713,,,,,-20,-13,-18,,,,,,,,,-12,8,,22,,28
FArL80-45_5,5548059.961,6550869.904,,,,,-21,-15,-21,,,,,,,,,-12,9,,25,,30
FArL80-45_6,5529454.33,6475303.798,,,,,-23,-23,-27,,,,,,,,,-10,-3,,27,,32
FArL80-45_7,5471515.714,6486319.34,,,,,-21,-21,-25,,,,,,,,,-9,1,,30,,36
FArL80-45_8,5574906.718,6524027.475,,,,,-21,-16,-21,,,,,,,,,-13,5,,21,,26
FL50-45_9,5527596.758,6485162.987,,,,,-40,-36,-40,,,,,,,,,-36,-19,,-6,,-1
FL50-45_10,5542269.057,6481504.434,,,,,-35,-29,-33,,,,,,,,,-32,-13,,-4,,1
FL80-40_24,5620959.012,6416954.827,,,,,-15,-10,-14,,,,,-15,,,,-9,,,18,,22
FL80-55_3,5469816.469,6431352.663,,,,,-20,-19,-22,,,,,,,,,-11,0,,17,,21
FL80-40_26,5555529.178,6362418.402,,,,,-19,-18,-21,,,,,-26,,,,-9,,,20,,24
FL80-40_27,5620446.03,6358950.059,,,,,-1,3,0,,,,,-2,,,,5,,,31,,35
FL80-40_20,5536975.25,6596744.56,,,,,-12,-6,-11,,,,,,,,,-8,10,,20,,25
FL80-40_22,5515877.135,6418533.833,,,,,-31,-31,-34,,,,,-40,,,,-21,,,8,,12
FL80-55_1,5484332.9,6477637.591,,,,,-22,-20,-24,,,,,,,,,-14,0,,16,,20
FL80-40_23,5580781.874,6386281.61,,,,,-11,-7,-11,,,,,-12,,,,-6,,,21,,25
m-Ar50-40_1,5621114.281,6275350.078,,,,,,,,,,,,3,,,,,,,,,
m-Ar50-40_2,5632860.297,6244731.392,,,,,,,,,,,,,,,,,2,,,,
m-F80-30_1,5577626.187,6319563.561,,,,,,,,,,,,-6,,,,,,,,,
m-F80-30_2,5580430.459,6272667.652,,,,,,,,,,,,-8,,,,,,,,,
m-FA80-35_4,5677126.2,6622929.528,,,,,,,,,,,,,,,,,-16,,,,
m-FA80-35_5,5583047.387,6427815.084,,,,,,,,,,,,-22,,,,,,,,,
m-FA80-35_6,5637553.112,6384175.862,,,,,,,,,,,,-15,,,,,,,,,
m-FA80-35_7,5562043.96,6612387.845,,,,,,,,,,,,,,,,,3,,,,
m-FA80-30_1,5621754.274,6557721.062,,,,,,,,,,,,,,,,,-7,,,,
m-FArA100-35_1,5448604.502,6490913.816,,,,,,,,,,,,,,,,,5,,,,
m-FArA100-35_2,5450415.673,6346207.296,,,,,,,,,,,,-21,,,,,,,,,
m-FArA100-30_1,5489032.774,6349498.351,,,,,,,,,,,,,,,,,16,,,,
m-FArL100-35_1,5568554.471,6303644.209,,,,,,,,,,,,5,,,,,,,,,
m-FArL50-35_1,5551893.033,6352410.953,,,,,,,,,,,,-32,,,,,,,,,
m-FArL50-35_2,5520909.028,6404889.313,,,,,,,,,,,,-49,,,,,,,,,
m-FArL50-40_1,5553239.713,6482005.455,,,,,,,,,,,,,,,,,-10,,,,
m-FArL80-35_2,5656259.599,6595087.445,,,,,,,,,,,,,,,,,-1,,,,
m-FArL80-40_2,5632092.979,6655018.386,,,,,,,,,,,,,,,,,-3,,,,
m-FL50-40_9,5641811.159,6567666.304,,,,,,,,,,,,,,,,,-20,,,,
m-FL50-35_6,5568872.065,6332862.675,,,,,,,,,,,,-22,,,,,,,,,
m-FL50-45_5,5587312.266,6594333.048,,,,,,,,,,,,,,,,,-30,,,,
m-FL50-45_2,5510086.418,6494728.933,,,,,,,,,,,,,,,,,-19,,,,
m-FL50-45_3,5610603.232,6590500.537,,,,,,,,,,,,,,,,,-30,,,,
m-FL50-45_4,5557800.628,6501382.757,,,,,,,,,,,,,,,,,-18,,,,
m-FL80-35_5,5556263.572,6634013.382,,,,,,,,,,,,,,,,,12,,,,
A100-30_8,5668057.23,6458130.256,,,,,-20,-16,-19,,,,,-20,,,,-18,,,4,,7
A100-30_13,5682881.372,6495183.532,,,,,-18,-14,-17,,,,,-17,,,,-15,,,4,,8
A100-30_11,5662059.492,6345444.349,,,,,-2,2,-1,,,,,-2,,,,0,,,21,,24
AF80-35_4,5661537.138,6433633.206,,,,,-18,-14,-17,,,,,-18,,,,-16,,,6,,10
AF80-35_5,5661537.138,6433633.206,,,,,-18,-14,-17,,,,,-18,,,,-16,,,6,,10
FArL50-45_18,5648126.547,6388138.461,,,,,-28,-23,-27,,,,,-28,,,,-25,,,9,,15
AF80-35_7,5679055.293,6559997.59,,,,,-21,-18,-20,,,,,-20,,,,-19,,,0,,3
FArL50-45_5,5649549.411,6579436.145,,,,,-46,-41,-45,,,,,,,,,-42,-23,,-9,,-4
FArL50-45_3,5642391.771,6455318.569,,,,,-47,-42,-46,,,,,-47,,,,-44,,,-10,,-4
FArL50-45_9,5617958.332,6479952.718,,,,,-42,-37,-41,,,,,-42,,,,-38,,,-4,,2
FArL50-45_10,5617958.332,6479952.718,,,,,-42,-37,-41,,,,,-42,,,,-38,,,-4,,2
FArL50-45_15,5649423.15,6433858.386,,,,,-40,-35,-39,,,,,-40,,,,-36,,,-2,,4
FArL50-45_11,5617958.332,6479952.718,,,,,-42,-37,-41,,,,,-42,,,,-38,,,-4,,2
FArL50-45_19,5648126.547,6388138.461,,,,,-28,-23,-27,,,,,-28,,,,-25,,,9,,15
FArL50-45_12,5617958.332,6479952.718,,,,,-42,-37,-41,,,,,-42,,,,-38,,,-4,,2
FArL50-45_21,5611843.23,6368397.199,,,,,-19,-14,-18,,,,,-19,,,,-16,,,17,,23
FArL50-45_13,5617958.332,6479952.718,,,,,-42,-37,-41,,,,,-42,,,,-38,,,-4,,2
FL80-40_25,5620959.012,6416954.827,,,,,-15,-10,-14,,,,,-15,,,,-9,,,18,,22
FL80-40_21,5536975.25,6596744.56,,,,,-12,-6,-11,,,,,,,,,-8,10,,20,,25
FL80-55_2,5484332.9,6477637.591,,,,,-22,-20,-24,,,,,,,,,-14,0,,16,,20
m-FArL80-35_3,5656259.599,6595087.445,,,,,,,,,,,,,,,,,-1,,,,
m-FL50-40_10,5641811.159,6567666.304,,,,,,,,,,,,,,,,,-20,,,,
AF100-15_2,5435037.544,7314470.169,,,,,,,,27,8,20,,,,,,,21,30,34,40,
AF100-30_3,5290418.302,7436908.594,,,,,,,,23,6,21,,,,,,,20,33,37,41,
F30-35_1,5648238.712,7223082.564,,,,,,,,-42,-64,-63,,,,,,,-50,-31,-22,-9,
F30-30_1,5438293.258,7329811.811,,,,,,,,-13,-47,-29,,,,,,,-26,-7,3,19,
FL100-40_16,5608134.102,7147517.906,,,,,,,,15,-1,3,,,,,,,16,34,39,45,
FL100-40_17,5578290.906,7093009.369,,,,,,,,17,0,4,,,,,,,17,35,39,46,
FL100-40_6,5500485.429,7258931.819,,,,,,,,43,21,23,,,,,,,38,48,52,58,
FL100-40_7,5515515.605,7157636.076,,,,,,,,27,6,9,,,,,,,23,37,42,48,
FL30-45_1,5667537.283,7147455.566,,,,,,,,-38,-59,-58,,,,,,,-47,-31,-23,-12,
FL30-45_2,5583572.409,7124197.635,,,,,,,,-40,-58,-57,,,,,,,-45,-30,-23,-12,
FL30-40_1,5468563.759,7259725.494,,,,,,,,-12,-41,-26,,,,,,,-24,-10,-2,11,
FL30-40_8,5634039.872,7067673.359,,,,,,,,-45,-60,-59,,,,,,,-50,-34,-27,-17,
FL30-40_2,5561703.342,7154246.424,,,,,,,,-38,-57,-56,,,,,,,-44,-28,-21,-10,
FL30-40_3,5292442.837,7435500.106,,,,,,,,-16,-42,-22,,,,,,,-22,3,11,24,
FL30-40_5,5268447.724,7493105.808,,,,,,,,-15,-44,-20,,,,,,,-23,10,20,36,
FL30-40_9,5647060.99,7184449.979,,,,,,,,-41,-59,-57,,,,,,,-47,-31,-24,-13,
FL30-40_6,5434734.746,7296074.084,,,,,,,,-11,-41,-26,,,,,,,-23,-9,-1,12,
FL30-40_7,5579898.839,7228182.018,,,,,,,,-38,-57,-56,,,,,,,-44,-28,-21,-11,
FL50-40_23,5613497.483,7150007.219,,,,,,,,-15,-38,-35,,,,,,,-20,-1,6,16,
FL50-45_11,5568029.23,7133289.236,,,,,,,,-13,-37,-34,,,,,,,-18,0,6,16,
FL50-35_1,5365837.862,7299380.824,,,,,,,,17,-13,4,,,,,,,7,20,27,37,
FL50-35_3,5296289.024,7369406.305,,,,,,,,3,-19,2,,,,,,,-1,22,28,37,
FL50-40_22,5657772.422,7189458.071,,,,,,,,-12,-38,-36,,,,,,,-20,-1,6,17,
FL50-40_2,5548202.629,7283393.495,,,,,,,,17,-15,-13,,,,,,,6,20,27,37,
FL50-40_3,5559213.658,7169538.906,,,,,,,,-11,-35,-33,,,,,,,-17,1,8,18,
FL50-30_1,5319100.923,7366213.741,,,,,,,,4,-18,3,,,,,,,0,22,28,37,
m-FL30-45_2,5641633.862,7217538.237,,,,,,,,,,,,,,,,,-47,,,,
m-FL30-40_3,5542713.482,7304803.733,,,,,,,,,,,,,,,,,-30,,,,
m-FL30-45_1,5561463.701,7175638.394,,,,,,,,,,,,,,,,,-44,,,,
m-FL30-40_1,5425820.784,7267248.732,,,,,,,,,,,,,,,,,-23,,,,
m-FL30-40_2,5526328.368,7147885.652,,,,,,,,,,,,,,,,,-43,,,,
m-FL50-40_1,5699311.714,7112096.693,,,,,,,,,,,,,,,,,-14,,,,
FL30-40_4,5292442.837,7435500.106,,,,,,,,-16,-42,-22,,,,,,,-22,3,11,24,
FL50-35_4,5296289.024,7369406.305,,,,,,,,3,-19,2,,,,,,,-1,22,28,37,
FL50-35_5,5296289.024,7369406.305,,,,,,,,3,-19,2,,,,,,,-1,22,28,37,
FL50-35_6,5296289.024,7369406.305,,,,,,,,3,-19,2,,,,,,,-1,22,28,37,
FL50-35_7,5296289.024,7369406.305,,,,,,,,3,-19,2,,,,,,,-1,22,28,37,
FL50-30_2,5319100.923,7366213.741,,,,,,,,4,-18,3,,,,,,,0,22,28,37,
A100-15_6,4972269.273,7319893.417,,,,,,,,,,,,,,,,,35,44,40,50,
F100-55_38,5029209.207,7278976.19,,,,,,,,,,,,,,,,,33,76,70,84,
F100-55_18,5005822.871,7358810.912,,,,,,,,,,,,,,,,,16,72,64,81,
FA100-55_1,4990714.36,7401804.601,,,,,,,,,,,,,,,,,24,46,40,55,
FAr100-45_6,4992158.101,7303911.113,,,,,,,,,,,,,,,,,21,80,70,88,
FAr100-40_15,4957208.982,7316341.639,,,,,,,,,,,,,,,,,25,84,77,92,
m-A100-45_3,4905244.523,7475830.504,,,,,,,,,,,,,,,,,51,,,,
m-A100-30_13,5034517.385,7353723.888,,,,,,,,,,,,,,,,,29,,,,
m-A100-40_1,4920802,7395033.708,,,,,,,,,,,,,,,,,30,,,,
m-A100-30_12,4897361.661,7483903.096,,,,,,,,,,,,,,,,,50,,,,
m-A80-30_5,4894703.265,7497720.092,,,,,,,,,,,,,,,,,50,,,,
m-A80-45_1,4974268.593,7426737.421,,,,,,,,,,,,,,,,,17,,,,
m-A80-30_1,4917450.185,7526872.984,,,,,,,,,,,,,,,,,39,,,,
m-AF80-35_1,4832498.559,7362846.488,,,,,,,,,,,,,,,,,46,,,,
m-AF80-35_2,4872396.418,7451583.556,,,,,,,,,,,,,,,,,54,,,,
m-FA100-75_5,4880145.564,7463980.086,,,,,,,,,,,,,,,,,40,,,,
m-FA100-75_2,4970193.413,7442137.113,,,,,,,,,,,,,,,,,20,,,,
m-FA80-35_1,4813040.694,7384514.58,,,,,,,,,,,,,,,,,22,,,,
m-FA80-35_2,4890562.415,7450487.875,,,,,,,,,,,,,,,,,52,,,,
m-FA80-35_3,4893783.855,7520487.459,,,,,,,,,,,,,,,,,28,,,,
m-FL100-35_9,4968882.292,7289452.106,,,,,,,,,,,,,,,,,26,,,,
m-FL100-55_2,4984066.467,7352259.824,,,,,,,,,,,,,,,,,19,,,,
m-FL100-55_3,5034316.825,7380447.544,,,,,,,,,,,,,,,,,29,,,,
F100-55_39,5029209.207,7278976.19,,,,,,,,,,,,,,,,,33,76,70,84,
A100-30_14,5159731.827,5766710.87,,-14,,,-25,-32,-33,-19,,,,,21,,,,-14,,0,,
A100-30_3,5086288.522,5863389.589,,0,,,-13,-20,-23,-7,,,,,36,,,,-4,,15,,
A100-30_15,5197914.307,5712528.928,-5,,,,-24,-30,-27,-10,,,,,,,,,-15,,,,
A100-30_2,5017678.833,5890103.981,,8,,,-8,-17,-20,0,,,,,49,,,,11,,25,,
A50-30_1,4795421.475,5983839.351,,,,,,,,,,,,,,,,,-34,,,,
F100-35_5,5141117.578,5773198.3,,0,,,-18,-35,-34,-8,,,,,44,,,,-18,,20,,
F100-35_3,5080867.272,5835887.134,,3,,,-16,-34,-33,-6,,,,,46,,,,-19,,23,,
F100-50_1,5117194.994,5742328.831,-3,,,,-31,-44,-36,-10,,,,,,,,,-35,,,,
F100-35_4,5007331.41,5872974.634,,,,,,,,,,,,-30,,,,,,,,,
F100-35_32,4890601.15,5732046.725,,,,,,,,,,,,,,,,,-69,,,,
FA100-35_4,5176310.121,5807119.618,,-10,,,-24,-35,-36,-16,,,,,28,,,,-15,,7,,
FA100-35_6,5022209.618,5812245.491,,,,,,,,,,,,,,,,,-19,,,,
FA100-35_5,5176814.738,5681068.634,-8,,,,-30,-41,-35,-13,,,,,,,,,-29,,,,
FA100-35_7,5134693.644,6000129.73,,-4,,,-20,-33,-34,-12,,,,-38,34,,,,,,13,,
FA100-35_12,5139894.162,5811691.914,,-10,,,-24,-36,-37,-17,,,,,28,,,,-16,,6,,
FA100-35_13,5069177.484,5882576.745,,-1,,,-16,-29,-30,-8,,,,,37,,,,-13,,16,,
FA100-30_10,5170750.904,6026164.766,,-13,,,-28,-41,-41,-21,,,,-47,22,,,,,,2,,
FA100-35_8,5054463.879,6049296.62,,13,,,-4,-19,-21,5,,,,,53,,,,5,,31,,
FA100-35_9,5138154.217,5730848.508,-6,,,,-29,-39,-33,-11,,,,,,,,,-25,,,,
FA100-35_10,5082902.007,5940620.613,,5,,,-11,-24,-25,-3,,,,,43,,,,-6,,22,,
FA100-35_11,4979040.612,5987259.876,,6,,,-10,-25,-26,-1,,,,,46,,,,-4,,23,,
FA30-35_3,5191923.986,5865308.892,,-52,,,-59,-60,-62,-55,,,,,-8,,,,-45,,-38,,
m-A100-30_11,4918169.212,5769451.04,,,,,,,,,,,,,,,,,-44,,,,
m-A100-30_2,5027764.1,5801050.596,,,,,,,,,,,,,,,,,-17,,,,
m-A100-30_24,4796049.598,5829576.461,,,,,,,,,,,,,,,,,-41,,,,
m-A100-30_14,5033499.068,5709797.793,,,,,,,,,,,,,,,,,-31,,,,
m-A100-15_8,4859748.283,5968392.126,,,,,,,,,,,,,,,,,-5,,,,
m-A100-30_1,4941123.42,5969112.423,,,,,,,,,,,,-20,,,,,,,,,
m-A50-15_1,4875457.774,5753911.694,,,,,,,,,,,,,,,,,-46,,,,
m-A50-30_1,4813695.563,5822221.582,,,,,,,,,,,,,,,,,-42,,,,
m-A50-30_4,5013104.405,5704974.957,,,,,,,,,,,,,,,,,-39,,,,
m-A50-30_2,4852680.087,5827281.989,,,,,,,,,,,,,,,,,-42,,,,
m-FA100-35_8,4848570.686,5927406.649,,,,,,,,,,,,,,,,,-35,,,,
m-FA100-35_4,5120353.36,5753227.639,,,,,,,,,,,,,,,,,-17,,,,
m-FA100-35_16,4825451.28,5848449.187,,,,,,,,,,,,,,,,,-58,,,,
m-FA100-35_5,5071423.383,5733442.257,,,,,,,,,,,,,,,,,-33,,,,
F100-35_6,4926535.436,6620434.362,,,,,,,,,,,,,,,,,-20,,,,
F100-35_8,4846859.087,6546065.785,,,,,,,,,,,,,,,,,-15,,,,
F100-35_20,4774891.428,6611646.703,,,,,,,,,,,,,,,,,-13,,,,
F100-35_10,4855036.403,6695338.147,,,,,,,,,,,,,,,,,-44,,,,
m-A100-15_1,4883030.657,6580243.542,,,,,,,,,,,,,,,,,13,,,,
m-A100-15_14,4762623.401,6711929.49,,,,,,,,,,,,,,,,,-17,,,,
m-A100-15_15,4624004.98,6781809.032,,,,,,,,,,,,,,,,,-24,,,,
m-A100-15_4,4831805.274,6765664.067,,,,,,,,,,,,,,,,,-22,,,,
m-F100-35_16,4770779.035,6691440.12,,,,,,,,,,,,,,,,,-46,,,,
m-F100-35_10,4839761.538,6807667.168,,,,,,,,,,,,,,,,,-50,,,,
m-F100-35_11,4749087.331,6826933.082,,,,,,,,,,,,,,,,,-58,,,,
m-F100-35_1,4923681.215,6735177.115,,,,,,,,,,,,,,,,,-46,,,,
m-F100-35_2,4885857.095,6675105.258,,,,,,,,,,,,,,,,,-32,,,,
m-F100-35_13,4784293.155,6599198.07,,,,,,,,,,,,,,,,,-13,,,,
F100-35_7,4926535.436,6620434.362,,,,,,,,,,,,,,,,,-20,,,,
F100-35_11,4855036.403,6695338.147,,,,,,,,,,,,,,,,,-44,,,,
F100-35_9,4846859.087,6546065.785,,,,,,,,,,,,,,,,,-15,,,,
F100-35_12,4855036.403,6695338.147,,,,,,,,,,,,,,,,,-44,,,,
m-F100-35_12,4749087.331,6826933.082,,,,,,,,,,,,,,,,,-58,,,,
A100-30_30,4722956.836,6018245.873,,,,,,,,,,,,,,,,,15,,,,
A100-30_17,4685427.88,6205789.901,,,,,,,,,,,,,,,,,-35,,,,
A100-15_2,4821643.606,6264087.663,,,,,,,,,,,,,,,,,-27,,,,
A100-30_18,4779597.757,6310701.442,,,,,,,,,,,,,,,,,-33,,,,
A100-30_21,4816340.207,6146728.031,,,,,,,,,,,,,,,,,-23,,,,
F100-30_6,4697624.047,6381132.87,,,,,,,,,,,,,,,,,-66,,,,
F100-30_14,4670069.48,6054110.122,,,,,,,,,,,,,,,,,-18,,,,
F100-35_21,4795508.672,6364567.082,,,,,,,,,,,,,,,,,-56,,,,
F100-35_33,4639856.469,6004580.188,,,,,,,,,,,,,,,,,-22,,,,
F100-35_34,4678582.47,6296490.698,,,,,,,,,,,,,,,,,-56,,,,
F100-35_18,4656586.133,6201287.174,,,,,,,,,,,,,,,,,-56,,,,
FA100-35_21,4717855.413,6122350.907,,,,,,,,,,,,,,,,,-24,,,,
FA50-40_1,4633581.491,6282214.855,,,,,,,,,,,,,,,,,-60,,,,
FA70-40_2,4677405.82,6296048.741,,,,,,,,,,,,,,,,,-61,,,,
FL100-35_32,4624345.097,5956531.039,,,,,,,,,,,,,,,,,-19,,,,
m-A100-40_2,4649255.212,5973302.517,,,,,,,,,,,,,,,,,5,,,,
m-A100-15_9,4660737.612,6313634.28,,,,,,,,,,,,,,,,,-42,,,,
m-A100-15_5,4616088.988,6373270.667,,,,,,,,,,,,,,,,,-42,,,,
m-A100-30_8,4637154.751,6098490.664,,,,,,,,,,,,,,,,,11,,,,
m-A100-30_9,4638543.679,6222594.022,,,,,,,,,,,,,,,,,-35,,,,
m-A100-30_10,4644599.849,6384853.949,,,,,,,,,,,,,,,,,-42,,,,
m-A50-30_5,4748279.704,5885405.628,,,,,,,,,,,,,,,,,41,,,,
m-A50-30_3,4669732.509,6106831.195,,,,,,,,,,,,,,,,,-28,,,,
m-AF30-30_1,4690913.421,5852837.437,,,,,,,,,,,,,,,,,35,,,,
m-F100-40_1,4663226.959,6356469.991,,,,,,,,,,,,,,,,,-67,,,,
m-F100-30_4,4656376.428,6047970.418,,,,,,,,,,,,,,,,,-20,,,,
m-F100-30_2,4696522.909,6357756.923,,,,,,,,,,,,,,,,,-66,,,,
m-F100-35_14,4731391.205,6348039.47,,,,,,,,,,,,,,,,,-55,,,,
m-F100-35_3,4702001.888,6251674.396,,,,,,,,,,,,,,,,,-58,,,,
m-F100-35_4,4745401.417,6205971.571,,,,,,,,,,,,,,,,,-51,,,,
m-F100-35_5,4676880.083,6371501.209,,,,,,,,,,,,,,,,,-66,,,,
m-A100-15_10,4660737.612,6313634.28,,,,,,,,,,,,,,,,,-42,,,,
Ar100-55_1,5961388.111,6906152.986,,,,,13,35,17,,,,,,,,,,35,41,49,,
Ar100-55_2,5928578.332,6916237.755,,,,,12,35,16,,,,,,,,,,34,40,49,,
Ar100-55_3,5928578.332,6916237.755,,,,,12,35,16,,,,,,,,,,34,40,49,,
F100-35_35,5135294.345,5676045.3,-2,,,,-29,-43,-35,-8,,,,,,,,,-34,,,,
FA100-35_48,5243322.235,5479233.01,-13,,,,-33,-43,-37,-18,,,,,,,,,-37,,,,
A100-30_22,5100215.403,7440190.006,,,,,,,,,,,,,,,,,17,41,32,51,
A100-15_4,5211823.85,7408145.818,,,,,,,,,,,,,,,,,24,36,31,44,
A100-40_1,4944264.738,7240030.654,,,,,,,,,,,,,,,,,62,65,62,71,
A100-30_19,5107499.469,7446980.483,,,,,,,,,,,,,,,,,19,42,34,51,
A80-30_1,5049288.253,7277386.639,,,,,,,,,,,,,,,,,36,42,38,50,
A80-30_2,5051674.606,7164579.416,,,,,,,,,,,,,,,,,58,62,59,69,
A80-30_7,5051856.219,7386956.947,,,,,,,,,,,,,,,,,19,40,34,51,
A80-15_22,5178006.052,7276754.036,,,,,,,,,,,,,,,,,19,33,27,41,
A80-30_8,4944065.679,7234117.627,,,,,,,,,,,,,,,,,57,61,58,68,
A80-15_20,5225479.978,7504632.648,,,,,,,,,,,,,,,,,11,35,27,46,
AF100-65_2,4974594.542,7151932.318,,,,,,,,,,,,,,,,,61,63,61,69,
AF100-65_1,5002998.906,7431495.345,,,,,,,,,,,,,,,,,24,44,39,53,
AF80-55_1,4916027.897,7233445.715,,,,,,,,,,,,,,,,,53,56,54,62,
F100-55_19,5059614.077,7150978.651,,,,,,,,,,,,,,,,,86,89,87,94,
F100-55_27,5074689.66,7404504.674,,,,,,,,,,,,,,,,,31,66,56,77,
F100-40_23,5123134.472,7292168.762,,,,,,,,,,,,,,,,,33,75,67,84,
F100-55_28,4955643.063,7186483.274,,,,,,,,,,,,,,,,,63,85,83,91,
F100-55_7,5145458.004,7503070.72,,,,,,,,,,,,,,,,,27,63,53,74,
F100-30_7,5122926.795,7167309.24,,,,,,,,,,,,,,,,,100,105,102,111,
F100-30_9,5197186.289,7295003.033,,,,,,,,,,,,,,,,,42,64,56,74,
F100-30_12,5168859.378,7442516.593,,,,,,,,,,,,,,,,,31,67,58,77,
F80-50_1,4943219.51,7227385.9,,,,,,,,,,,,,,,,,82,86,83,93,
FA100-55_2,5011871.262,7266913.729,,,,,,,,,,,,,,,,,38,54,49,62,
FAr100-45_1,5086671.296,7387174.433,,,,,,,,,,,,,,,,,31,76,64,89,
